ClaimID,CustomerID,ProductID,StoreID,PurchaseDate,ClaimDate,Issue,Status,WarrantyMonths
WC001172,CUST030702,P0593,ST0025,2024-04-23,2024-12-31,Software update issue,Resolved,12
WC002142,CUST020565,P0014,ST0004,2024-03-25,2024-12-31,Overheating during use,In Progress,12
WC002751,CUST006606,P0301,ST0055,2024-07-16,2024-12-31,Speaker/mic not working,Replaced,12
WC004549,CUST037644,P0378,ST0036,2024-05-17,2024-12-31,Screen flickering,Resolved,12
WC005349,CUST037366,P0193,ST0014,2024-09-30,2024-12-31,Speaker/mic not working,Resolved,12
WC000450,CUST041624,P0509,ST0057,2024-08-30,2025-01-01,Overheating during use,Replaced,24
WC000537,CUST014819,P0043,ST0027,2024-03-01,2025-01-01,Screen flickering,In Progress,12
WC001545,CUST019191,P0223,ST0015,2024-06-12,2025-01-01,Water damage,Rejected - Out of Warranty,12
WC001766,CUST023621,P0289,ST0038,2023-04-05,2025-01-01,Screen flickering,Resolved,24
WC003723,CUST027167,P0423,ST0016,2024-06-24,2025-01-01,Physical damage - screen crack,Resolved,12
WC004682,CUST004756,P0280,ST0049,2024-02-20,2025-01-01,Overheating during use,Resolved,24
WC004999,CUST021307,P0505,ST0048,2024-02-23,2025-01-01,Screen flickering,Rejected - Out of Warranty,12
WC005446,CUST025723,P0439,ST0024,2024-04-10,2025-01-01,Software update issue,Resolved,12
WC000220,CUST038056,P0306,ST0016,2024-10-10,2025-01-02,Battery draining fast,In Progress,12
WC000261,CUST041466,P0331,ST0019,2024-02-01,2025-01-02,Overheating during use,Resolved,12
WC003913,CUST000938,P0562,ST0013,2024-05-19,2025-01-02,Overheating during use,Resolved,12
WC005071,CUST038013,P0166,ST0036,2024-11-23,2025-01-02,Charging port not working,Pending Pickup,12
WC000117,CUST001855,P0559,ST0025,2024-08-20,2025-01-03,Software update issue,Resolved,24
WC002233,CUST044034,P0012,ST0010,2024-01-21,2025-01-03,Screen flickering,Resolved,12
WC002639,CUST001267,P0543,ST0012,2024-04-30,2025-01-03,Software update issue,Pending Pickup,24
WC003850,CUST011662,P0349,ST0025,2024-08-18,2025-01-03,Charging port not working,Resolved,24
WC004593,CUST004313,P0212,ST0029,2024-06-15,2025-01-03,Speaker/mic not working,Resolved,12
WC005414,CUST012829,P0429,ST0006,2024-07-23,2025-01-03,Overheating during use,Pending Pickup,12
WC000958,CUST033488,P0192,ST0021,2024-10-26,2025-01-04,Physical damage - screen crack,Resolved,12
WC002748,CUST048518,P0549,ST0049,2024-03-16,2025-01-04,Charging port not working,In Progress,12
WC003748,CUST010102,P0069,ST0058,2024-05-23,2025-01-04,Speaker/mic not working,In Progress,12
WC001576,CUST008252,P0444,ST0003,2024-10-30,2025-01-05,Network/SIM issue,Pending Pickup,12
WC002637,CUST005673,P0484,ST0051,2024-03-07,2025-01-05,Network/SIM issue,Replaced,12
WC003780,CUST031971,P0510,ST0023,2024-05-31,2025-01-05,Charging port not working,Resolved,12
WC003958,CUST019275,P0514,ST0051,2024-07-03,2025-01-05,Physical damage - screen crack,In Progress,12
WC004368,CUST049963,P0103,ST0034,2024-10-15,2025-01-05,Network/SIM issue,Rejected - Out of Warranty,12
WC005917,CUST000775,P0310,ST0049,2024-06-13,2025-01-05,Overheating during use,Resolved,12
WC000189,CUST029701,P0567,ST0035,2024-12-21,2025-01-06,Charging port not working,Replaced,12
WC000858,CUST044580,P0426,ST0027,2024-09-29,2025-01-06,Software update issue,Rejected - Out of Warranty,12
WC002345,CUST043786,P0079,ST0046,2024-09-30,2025-01-06,Physical damage - screen crack,Replaced,24
WC002714,CUST044664,P0045,ST0018,2024-05-06,2025-01-06,Speaker/mic not working,Resolved,12
WC004181,CUST046337,P0431,ST0044,2024-06-02,2025-01-07,Camera not focusing,In Progress,12
WC004486,CUST020014,P0292,ST0041,2025-01-03,2025-01-07,Water damage,Resolved,12
WC004543,CUST007864,P0371,ST0003,2024-06-18,2025-01-07,Speaker/mic not working,Resolved,12
WC004879,CUST025682,P0439,ST0058,2025-01-01,2025-01-07,Speaker/mic not working,In Progress,12
WC005147,CUST021209,P0089,ST0050,2024-04-20,2025-01-07,Overheating during use,Resolved,12
WC005713,CUST011861,P0416,ST0019,2024-07-30,2025-01-07,Screen flickering,Resolved,12
WC000196,CUST040526,P0544,ST0011,2024-06-15,2025-01-08,Charging port not working,Rejected - Out of Warranty,12
WC002612,CUST036482,P0334,ST0044,2024-06-21,2025-01-08,Software update issue,Resolved,12
WC003615,CUST007852,P0462,ST0035,2024-02-16,2025-01-08,Charging port not working,Replaced,24
WC003761,CUST028882,P0401,ST0046,2024-05-31,2025-01-08,Software update issue,Replaced,12
WC003767,CUST008697,P0129,ST0034,2024-02-18,2025-01-08,Charging port not working,Resolved,12
WC001844,CUST002052,P0551,ST0028,2024-05-16,2025-01-09,Water damage,Resolved,12
WC002316,CUST009237,P0478,ST0013,2024-11-08,2025-01-09,Water damage,Resolved,12
WC002572,CUST007093,P0461,ST0034,2024-03-25,2025-01-09,Software update issue,Resolved,24
WC000396,CUST009651,P0282,ST0041,2024-07-26,2025-01-10,Screen flickering,Resolved,12
WC002337,CUST043141,P0505,ST0022,2024-05-10,2025-01-10,Speaker/mic not working,Resolved,12
WC003139,CUST010612,P0078,ST0057,2024-09-10,2025-01-10,Speaker/mic not working,In Progress,12
WC003478,CUST034462,P0261,ST0007,2024-05-15,2025-01-10,Speaker/mic not working,Resolved,12
WC003951,CUST006425,P0098,ST0046,2024-03-20,2025-01-10,Speaker/mic not working,Replaced,12
WC005052,CUST049409,P0022,ST0033,2024-02-07,2025-01-10,Water damage,In Progress,12
WC000917,CUST047616,P0238,ST0031,2024-09-01,2025-01-11,Charging port not working,Resolved,12
WC001702,CUST007316,P0307,ST0040,2024-01-19,2025-01-11,Speaker/mic not working,Replaced,12
WC002800,CUST049387,P0097,ST0010,2024-08-19,2025-01-11,Water damage,Replaced,12
WC003505,CUST013478,P0600,ST0053,2024-03-31,2025-01-11,Overheating during use,Replaced,12
WC000610,CUST038298,P0070,ST0048,2024-05-15,2025-01-12,Charging port not working,Pending Pickup,12
WC000795,CUST034065,P0371,ST0013,2024-06-29,2025-01-12,Screen flickering,Resolved,12
WC001338,CUST010975,P0291,ST0018,2024-06-15,2025-01-12,Overheating during use,In Progress,12
WC001491,CUST046016,P0577,ST0036,2024-10-09,2025-01-12,Water damage,Resolved,12
WC002654,CUST000642,P0131,ST0047,2024-08-02,2025-01-12,Software update issue,Rejected - Out of Warranty,12
WC003398,CUST033000,P0164,ST0009,2024-12-13,2025-01-12,Speaker/mic not working,Replaced,12
WC003854,CUST011012,P0377,ST0024,2025-01-09,2025-01-12,Overheating during use,Resolved,12
WC004427,CUST013894,P0525,ST0023,2024-03-13,2025-01-12,Charging port not working,In Progress,24
WC004459,CUST019743,P0052,ST0042,2024-05-17,2025-01-12,Charging port not working,Replaced,12
WC002459,CUST049414,P0552,ST0022,2024-08-18,2025-01-13,Battery draining fast,Rejected - Out of Warranty,12
WC004883,CUST015886,P0320,ST0033,2024-02-28,2025-01-13,Network/SIM issue,In Progress,12
WC000086,CUST020022,P0594,ST0050,2025-01-13,2025-01-14,Software update issue,Pending Pickup,12
WC003385,CUST040392,P0281,ST0035,2024-12-20,2025-01-14,Battery draining fast,Resolved,12
WC003933,CUST039625,P0225,ST0011,2024-07-08,2025-01-14,Battery draining fast,Pending Pickup,12
WC004665,CUST000769,P0076,ST0047,2024-08-23,2025-01-14,Charging port not working,Resolved,12
WC000479,CUST032051,P0222,ST0048,2024-10-24,2025-01-15,Software update issue,Replaced,12
WC000885,CUST043091,P0072,ST0011,2024-10-25,2025-01-15,Overheating during use,Resolved,12
WC002139,CUST012267,P0210,ST0042,2024-03-08,2025-01-15,Overheating during use,Rejected - Out of Warranty,12
WC000907,CUST025051,P0393,ST0030,2024-11-22,2025-01-16,Camera not focusing,Resolved,12
WC002464,CUST007091,P0171,ST0020,2025-01-05,2025-01-16,Speaker/mic not working,Pending Pickup,12
WC003381,CUST031705,P0079,ST0047,2023-02-13,2025-01-16,Camera not focusing,Replaced,24
WC005302,CUST013404,P0088,ST0001,2024-06-29,2025-01-16,Network/SIM issue,Resolved,12
WC002261,CUST004384,P0086,ST0019,2024-07-10,2025-01-17,Physical damage - screen crack,Resolved,12
WC002448,CUST019679,P0432,ST0051,2024-02-04,2025-01-17,Battery draining fast,Resolved,12
WC004724,CUST001056,P0591,ST0048,2024-10-31,2025-01-17,Camera not focusing,Resolved,12
WC000153,CUST028712,P0182,ST0052,2024-10-16,2025-01-18,Camera not focusing,Rejected - Out of Warranty,12
WC004153,CUST016975,P0338,ST0025,2024-08-11,2025-01-18,Screen flickering,Pending Pickup,12
WC004569,CUST030296,P0396,ST0018,2024-03-17,2025-01-18,Battery draining fast,Rejected - Out of Warranty,12
WC002725,CUST021593,P0302,ST0028,2024-06-05,2025-01-19,Battery draining fast,In Progress,12
WC005452,CUST042560,P0300,ST0011,2024-05-01,2025-01-19,Battery draining fast,Resolved,12
WC000908,CUST011975,P0037,ST0017,2024-10-21,2025-01-20,Speaker/mic not working,Pending Pickup,12
WC001358,CUST049850,P0489,ST0034,2023-09-05,2025-01-20,Speaker/mic not working,Replaced,24
WC001597,CUST045597,P0392,ST0045,2024-06-28,2025-01-20,Battery draining fast,Rejected - Out of Warranty,12
WC002472,CUST016491,P0497,ST0006,2024-03-05,2025-01-20,Screen flickering,Resolved,12
WC004002,CUST014243,P0131,ST0032,2024-04-24,2025-01-20,Network/SIM issue,Resolved,12
WC004924,CUST026712,P0067,ST0033,2024-07-09,2025-01-20,Water damage,Rejected - Out of Warranty,12
WC005388,CUST023527,P0023,ST0008,2024-02-05,2025-01-20,Battery draining fast,Pending Pickup,12
WC005423,CUST009520,P0507,ST0053,2024-12-23,2025-01-20,Battery draining fast,Resolved,12
WC005618,CUST022654,P0261,ST0039,2024-09-14,2025-01-20,Software update issue,Replaced,12
WC000264,CUST049405,P0444,ST0052,2024-03-06,2025-01-21,Screen flickering,In Progress,12
WC002803,CUST017818,P0048,ST0045,2024-06-25,2025-01-21,Software update issue,In Progress,12
WC000080,CUST003424,P0164,ST0052,2024-04-09,2025-01-22,Charging port not working,Rejected - Out of Warranty,12
WC000330,CUST007675,P0248,ST0029,2024-11-09,2025-01-22,Charging port not working,Pending Pickup,12
WC000996,CUST037027,P0294,ST0024,2024-06-30,2025-01-22,Charging port not working,Resolved,12
WC001135,CUST013286,P0487,ST0046,2024-11-04,2025-01-22,Screen flickering,Pending Pickup,12
WC001493,CUST049768,P0271,ST0054,2024-03-25,2025-01-22,Water damage,Resolved,12
WC001959,CUST032526,P0518,ST0024,2024-08-15,2025-01-22,Speaker/mic not working,In Progress,12
WC002934,CUST027298,P0520,ST0046,2024-05-25,2025-01-22,Charging port not working,Pending Pickup,12
WC002970,CUST023427,P0390,ST0020,2024-06-21,2025-01-22,Overheating during use,Pending Pickup,12
WC003287,CUST016421,P0139,ST0035,2023-09-17,2025-01-22,Speaker/mic not working,In Progress,24
WC003857,CUST046030,P0093,ST0027,2024-04-04,2025-01-22,Speaker/mic not working,Replaced,12
WC003942,CUST017524,P0329,ST0029,2024-07-18,2025-01-22,Water damage,Replaced,12
WC004344,CUST026972,P0455,ST0037,2024-10-02,2025-01-22,Speaker/mic not working,Resolved,12
WC004863,CUST015104,P0320,ST0028,2024-06-30,2025-01-22,Physical damage - screen crack,Rejected - Out of Warranty,12
WC005123,CUST010243,P0434,ST0052,2024-05-30,2025-01-22,Screen flickering,Replaced,12
WC000435,CUST007145,P0285,ST0004,2024-02-07,2025-01-23,Water damage,In Progress,12
WC004833,CUST041256,P0321,ST0038,2024-05-11,2025-01-23,Network/SIM issue,Resolved,12
WC000839,CUST023361,P0321,ST0042,2024-12-01,2025-01-24,Network/SIM issue,Resolved,12
WC004274,CUST036078,P0335,ST0002,2024-12-30,2025-01-24,Network/SIM issue,Replaced,12
WC005905,CUST029930,P0035,ST0025,2024-02-07,2025-01-24,Water damage,Rejected - Out of Warranty,12
WC001916,CUST015072,P0056,ST0041,2023-06-17,2025-01-25,Camera not focusing,In Progress,24
WC002486,CUST032677,P0280,ST0017,2024-10-07,2025-01-25,Physical damage - screen crack,Resolved,24
WC002124,CUST023699,P0467,ST0060,2024-07-16,2025-01-26,Software update issue,Resolved,12
WC002867,CUST006408,P0034,ST0015,2024-03-14,2025-01-26,Physical damage - screen crack,Resolved,12
WC003691,CUST049574,P0542,ST0051,2024-12-19,2025-01-26,Screen flickering,Replaced,12
WC004579,CUST007997,P0252,ST0002,2024-04-28,2025-01-26,Camera not focusing,Resolved,12
WC004798,CUST026490,P0198,ST0017,2024-08-10,2025-01-26,Camera not focusing,Replaced,12
WC001683,CUST025452,P0466,ST0058,2024-10-07,2025-01-27,Overheating during use,Resolved,12
WC003754,CUST025039,P0510,ST0030,2024-12-30,2025-01-27,Network/SIM issue,In Progress,12
WC005980,CUST000077,P0413,ST0058,2024-08-29,2025-01-27,Battery draining fast,In Progress,12
WC000688,CUST006793,P0189,ST0017,2024-10-15,2025-01-28,Software update issue,Replaced,12
WC001285,CUST014626,P0378,ST0010,2025-01-25,2025-01-28,Battery draining fast,Pending Pickup,12
WC004463,CUST043510,P0494,ST0037,2024-06-03,2025-01-28,Overheating during use,Resolved,12
WC004662,CUST024871,P0093,ST0057,2024-12-07,2025-01-28,Physical damage - screen crack,Pending Pickup,12
WC005571,CUST011337,P0356,ST0057,2024-03-24,2025-01-28,Screen flickering,Replaced,12
WC003518,CUST003032,P0275,ST0030,2024-09-08,2025-01-29,Overheating during use,Resolved,12
WC003831,CUST044313,P0418,ST0050,2024-04-01,2025-01-29,Camera not focusing,Rejected - Out of Warranty,12
WC004741,CUST007752,P0475,ST0002,2025-01-05,2025-01-29,Network/SIM issue,Resolved,24
WC000408,CUST020267,P0444,ST0033,2024-11-01,2025-01-30,Water damage,Resolved,12
WC000422,CUST047663,P0059,ST0008,2024-09-07,2025-01-30,Speaker/mic not working,Resolved,12
WC000852,CUST024765,P0580,ST0004,2024-12-17,2025-01-30,Camera not focusing,Pending Pickup,12
WC000995,CUST034508,P0298,ST0059,2024-11-29,2025-01-30,Charging port not working,Pending Pickup,12
WC001096,CUST004727,P0154,ST0057,2024-12-19,2025-01-30,Water damage,Resolved,12
WC002555,CUST033356,P0373,ST0024,2024-10-19,2025-01-30,Charging port not working,Replaced,12
WC005690,CUST035362,P0557,ST0023,2024-06-15,2025-01-30,Network/SIM issue,Resolved,12
WC005885,CUST003523,P0426,ST0051,2024-04-29,2025-01-30,Charging port not working,Resolved,12
WC001211,CUST028490,P0031,ST0014,2024-08-28,2025-01-31,Charging port not working,Replaced,12
WC002325,CUST016717,P0486,ST0056,2024-09-04,2025-01-31,Software update issue,Rejected - Out of Warranty,24
WC002549,CUST013165,P0042,ST0037,2024-09-20,2025-01-31,Network/SIM issue,Replaced,12
WC002806,CUST002305,P0355,ST0053,2024-05-09,2025-01-31,Physical damage - screen crack,Resolved,12
WC003424,CUST009348,P0347,ST0060,2024-05-25,2025-01-31,Speaker/mic not working,Resolved,12
WC005718,CUST009990,P0113,ST0054,2024-10-29,2025-01-31,Screen flickering,Replaced,12
WC000485,CUST030133,P0104,ST0008,2025-01-21,2025-02-01,Software update issue,Resolved,12
WC002061,CUST045696,P0266,ST0027,2024-07-19,2025-02-01,Water damage,Pending Pickup,12
WC003079,CUST009008,P0426,ST0008,2024-11-21,2025-02-01,Charging port not working,Resolved,12
WC000151,CUST007650,P0036,ST0048,2024-04-04,2025-02-02,Physical damage - screen crack,Resolved,12
WC005408,CUST041413,P0582,ST0019,2025-01-05,2025-02-02,Physical damage - screen crack,Resolved,24
WC000187,CUST048507,P0234,ST0022,2024-02-24,2025-02-03,Screen flickering,Resolved,12
WC000318,CUST018928,P0231,ST0002,2024-10-25,2025-02-03,Physical damage - screen crack,Resolved,12
WC002660,CUST017511,P0361,ST0011,2024-12-08,2025-02-03,Physical damage - screen crack,Resolved,12
WC003959,CUST049690,P0313,ST0031,2024-04-04,2025-02-03,Water damage,Resolved,12
WC004907,CUST004157,P0594,ST0008,2024-09-01,2025-02-03,Physical damage - screen crack,Resolved,12
WC004937,CUST035462,P0428,ST0005,2024-06-25,2025-02-03,Battery draining fast,Resolved,12
WC005040,CUST012729,P0538,ST0022,2024-04-23,2025-02-03,Speaker/mic not working,In Progress,12
WC005168,CUST029801,P0175,ST0001,2024-05-10,2025-02-03,Camera not focusing,Resolved,12
WC000047,CUST010362,P0403,ST0003,2024-08-14,2025-02-04,Battery draining fast,Pending Pickup,12
WC000279,CUST003669,P0097,ST0009,2024-02-26,2025-02-04,Speaker/mic not working,Resolved,12
WC001216,CUST048377,P0568,ST0004,2024-09-26,2025-02-04,Battery draining fast,Replaced,12
WC002898,CUST030051,P0513,ST0001,2024-03-09,2025-02-04,Screen flickering,Rejected - Out of Warranty,12
WC003244,CUST019188,P0198,ST0019,2024-11-23,2025-02-04,Charging port not working,Replaced,12
WC004150,CUST044975,P0152,ST0011,2025-01-12,2025-02-04,Network/SIM issue,Resolved,12
WC004881,CUST020707,P0482,ST0050,2024-09-07,2025-02-04,Battery draining fast,Pending Pickup,24
WC005968,CUST045254,P0420,ST0014,2024-07-04,2025-02-04,Network/SIM issue,Replaced,12
WC000148,CUST027651,P0352,ST0003,2024-07-22,2025-02-05,Screen flickering,Resolved,12
WC000254,CUST039949,P0560,ST0003,2025-01-07,2025-02-05,Camera not focusing,Rejected - Out of Warranty,12
WC000548,CUST010698,P0514,ST0010,2024-05-01,2025-02-05,Camera not focusing,Resolved,12
WC004713,CUST035623,P0489,ST0046,2024-11-17,2025-02-05,Speaker/mic not working,Rejected - Out of Warranty,24
WC005183,CUST027794,P0012,ST0022,2024-04-25,2025-02-05,Overheating during use,Pending Pickup,12
WC005481,CUST024866,P0049,ST0033,2024-05-31,2025-02-05,Speaker/mic not working,Replaced,12
WC001379,CUST048478,P0124,ST0052,2023-11-15,2025-02-06,Charging port not working,Resolved,24
WC001583,CUST046449,P0063,ST0012,2025-01-28,2025-02-06,Overheating during use,Resolved,12
WC001808,CUST021224,P0244,ST0029,2024-09-26,2025-02-06,Overheating during use,Pending Pickup,12
WC003200,CUST006530,P0159,ST0028,2024-05-25,2025-02-06,Software update issue,Resolved,12
WC003451,CUST044859,P0449,ST0031,2024-05-13,2025-02-06,Battery draining fast,Pending Pickup,12
WC003591,CUST016718,P0508,ST0060,2024-03-31,2025-02-06,Charging port not working,Resolved,12
WC000668,CUST014522,P0512,ST0029,2024-08-22,2025-02-07,Screen flickering,Resolved,12
WC000848,CUST040413,P0183,ST0003,2024-08-05,2025-02-07,Camera not focusing,Pending Pickup,12
WC001635,CUST038988,P0058,ST0055,2024-03-24,2025-02-07,Charging port not working,Resolved,12
WC002398,CUST014562,P0465,ST0016,2025-01-14,2025-02-07,Charging port not working,Rejected - Out of Warranty,12
WC003257,CUST037842,P0428,ST0008,2024-09-04,2025-02-07,Overheating during use,Resolved,12
WC005186,CUST017614,P0431,ST0051,2024-12-29,2025-02-07,Speaker/mic not working,Replaced,12
WC002217,CUST039386,P0599,ST0028,2024-12-20,2025-02-08,Network/SIM issue,In Progress,12
WC003434,CUST045254,P0019,ST0058,2025-01-01,2025-02-08,Physical damage - screen crack,In Progress,12
WC004952,CUST027397,P0288,ST0046,2024-06-06,2025-02-08,Software update issue,Resolved,12
WC001106,CUST000508,P0302,ST0058,2024-10-23,2025-02-09,Charging port not working,In Progress,12
WC001606,CUST034682,P0221,ST0029,2025-01-14,2025-02-09,Charging port not working,Resolved,12
WC004552,CUST028122,P0525,ST0042,2023-09-15,2025-02-09,Software update issue,Replaced,24
WC004949,CUST013679,P0218,ST0029,2024-11-29,2025-02-09,Physical damage - screen crack,Resolved,12
WC005956,CUST012012,P0157,ST0034,2024-03-13,2025-02-09,Camera not focusing,Pending Pickup,12
WC003685,CUST013037,P0209,ST0053,2024-06-08,2025-02-10,Network/SIM issue,Resolved,12
WC004046,CUST033182,P0553,ST0035,2024-07-18,2025-02-10,Overheating during use,Resolved,12
WC005166,CUST013618,P0228,ST0060,2024-05-22,2025-02-10,Software update issue,Resolved,12
WC005761,CUST049722,P0290,ST0006,2023-12-24,2025-02-10,Charging port not working,Pending Pickup,24
WC001351,CUST000026,P0293,ST0002,2024-09-10,2025-02-11,Software update issue,Resolved,24
WC002204,CUST031592,P0149,ST0018,2024-05-14,2025-02-11,Speaker/mic not working,In Progress,12
WC002700,CUST005028,P0499,ST0046,2024-05-06,2025-02-11,Water damage,Pending Pickup,12
WC002758,CUST046380,P0133,ST0057,2024-12-12,2025-02-11,Network/SIM issue,Rejected - Out of Warranty,12
